creative,uid,issue,desc,mturk,pred
HOUSE/NE02 ASHFORD TOO MANY IN CONGRESS,PtTlNXDMZRk,congmt,Congress,1,0
HOUSE/NE02 ASHFORD TOO MANY IN CONGRESS,PtTlNXDMZRk,congmt,Congress,1,0
HOUSE/NE02 TERRY ONE BULLET,ZIK-o6JaCN0,congmt,Congress,0,0
HOUSE/NE02 TERRY ONE BULLET,ZIK-o6JaCN0,congmt,Congress,0,0
HOUSE/NE02 TERRY ONE BULLET,ZIK-o6JaCN0,congmt,Congress,1,0
HOUSE/NE02 TERRY ONE BULLET,ZIK-o6JaCN0,congmt,Congress,0,0
HOUSE/NE02 TERRY ONE BULLET,ZIK-o6JaCN0,congmt,Congress,0,0
HOUSE/NH01 GUINTA LYING,pZslVFVb4i8,issue22,Economy,0,0
HOUSE/NH01 GUINTA LYING,pZslVFVb4i8,issue22,Economy,0,0
HOUSE/NH01 GUINTA LYING,pZslVFVb4i8,issue22,Economy,1,0
HOUSE/NH01 GUINTA LYING,pZslVFVb4i8,issue22,Economy,1,0
HOUSE/NH01 GUINTA LYING,pZslVFVb4i8,issue22,Economy,1,0
HOUSE/NH01 GUINTA LYING,pZslVFVb4i8,mention4,Change,1,1
HOUSE/NH01 GUINTA LYING,pZslVFVb4i8,mention4,Change,1,1
HOUSE/NH01 GUINTA LYING,pZslVFVb4i8,mention4,Change,1,1
HOUSE/NH01 GUINTA LYING,pZslVFVb4i8,mention4,Change,1,1
HOUSE/NH01 GUINTA LYING,pZslVFVb4i8,mention4,Change,1,1
HOUSE/NH01 GUINTA WHO SHE STANDS FOR,idonXvt1ULI,issue53,Healthcare,1,1
HOUSE/NH01 GUINTA WHO SHE STANDS FOR,idonXvt1ULI,issue53,Healthcare,0,1
HOUSE/NH01 GUINTA WHO SHE STANDS FOR,idonXvt1ULI,issue53,Healthcare,1,1
HOUSE/NH01 GUINTA WHO SHE STANDS FOR,idonXvt1ULI,issue53,Healthcare,1,1
HOUSE/NH01 GUINTA WHO SHE STANDS FOR,idonXvt1ULI,issue53,Healthcare,1,1
HOUSE/NH02 BASS&NRCC RUN ANNIE RUN,XwLciI3moMk,issue12,Government Spending,1,1
HOUSE/NH02 BASS&NRCC RUN ANNIE RUN,XwLciI3moMk,issue12,Government Spending,0,1
HOUSE/NH02 BASS&NRCC RUN ANNIE RUN,XwLciI3moMk,issue12,Government Spending,1,1
HOUSE/NH02 BASS&NRCC RUN ANNIE RUN,XwLciI3moMk,issue12,Government Spending,1,1
HOUSE/NH02 BASS&NRCC RUN ANNIE RUN,XwLciI3moMk,issue12,Government Spending,1,1
HOUSE/NM03 BYRD WE GIVE EVERYTHING WE HAVE,lSOP8tt6GdM,democrats,Democrats,1,1
HOUSE/NM03 BYRD WE GIVE EVERYTHING WE HAVE,lSOP8tt6GdM,democrats,Democrats,1,1
HOUSE/NM03 BYRD WE GIVE EVERYTHING WE HAVE,lSOP8tt6GdM,democrats,Democrats,1,1
HOUSE/NM03 BYRD WE GIVE EVERYTHING WE HAVE,lSOP8tt6GdM,democrats,Democrats,1,1
HOUSE/NM03 BYRD WE GIVE EVERYTHING WE HAVE,lSOP8tt6GdM,democrats,Democrats,1,1
HOUSE/NV03 HECK ARGUING,YXmeGgg9YD0,issue40,Crime,1,1
HOUSE/NV03 HECK ARGUING,YXmeGgg9YD0,issue40,Crime,1,1
HOUSE/NV03 HECK ARGUING,YXmeGgg9YD0,issue40,Crime,1,1
HOUSE/NV03 HECK ARGUING,YXmeGgg9YD0,issue40,Crime,1,1
HOUSE/NV03 HECK ARGUING,YXmeGgg9YD0,issue40,Crime,1,1
HOUSE/NV04 HARDY ONE CANDIDATE,1st9M6UDKvE,congmt,Congress,1,0
HOUSE/NV04 HARDY ONE CANDIDATE,1st9M6UDKvE,congmt,Congress,1,0
HOUSE/NV04 HARDY ONE CANDIDATE,1st9M6UDKvE,congmt,Congress,1,0
HOUSE/NV04 HARDY ONE CANDIDATE,1st9M6UDKvE,congmt,Congress,0,0
HOUSE/NV04 HARDY ONE CANDIDATE,1st9M6UDKvE,congmt,Congress,1,0
HOUSE/NY04 RICE THE CHOICE IS CLEAR,iQhrFHHQJT8,mention4,Change,0,0
HOUSE/NY04 RICE THE CHOICE IS CLEAR,iQhrFHHQJT8,mention4,Change,0,0
HOUSE/NY04 RICE THE CHOICE IS CLEAR,iQhrFHHQJT8,mention4,Change,0,0
HOUSE/NY04 RICE THE CHOICE IS CLEAR,iQhrFHHQJT8,mention4,Change,0,0
HOUSE/NY04 RICE THE CHOICE IS CLEAR,iQhrFHHQJT8,mention4,Change,0,0
HOUSE/NY04 RICE THE CHOICE IS CLEAR,iQhrFHHQJT8,republicans,Republicans,0,0
HOUSE/NY04 RICE THE CHOICE IS CLEAR,iQhrFHHQJT8,republicans,Republicans,0,0
HOUSE/NY04 RICE THE CHOICE IS CLEAR,iQhrFHHQJT8,republicans,Republicans,0,0
HOUSE/NY04 RICE THE CHOICE IS CLEAR,iQhrFHHQJT8,republicans,Republicans,0,0
HOUSE/NY04 RICE THE CHOICE IS CLEAR,iQhrFHHQJT8,republicans,Republicans,0,0
HOUSE/NY18 MALONEY BUILT A BUSINESS 15,0ZMP90pEUvc,issue10,Tax,0,0
HOUSE/NY18 MALONEY BUILT A BUSINESS 15,0ZMP90pEUvc,issue10,Tax,0,0
HOUSE/NY18 MALONEY BUILT A BUSINESS 15,0ZMP90pEUvc,issue10,Tax,0,0
HOUSE/NY18 MALONEY BUILT A BUSINESS 15,0ZMP90pEUvc,issue10,Tax,0,0
HOUSE/NY18 MALONEY BUILT A BUSINESS 15,0ZMP90pEUvc,issue10,Tax,0,0
HOUSE/NY18 MALONEY SHE'S BACK,yU7ru2uY6XQ,mention1,Tea Party,1,1
HOUSE/NY18 MALONEY SHE'S BACK,yU7ru2uY6XQ,mention1,Tea Party,1,1
HOUSE/NY18 MALONEY SHE'S BACK,yU7ru2uY6XQ,mention1,Tea Party,0,1
HOUSE/NY18 MALONEY SHE'S BACK,yU7ru2uY6XQ,mention1,Tea Party,1,1
HOUSE/NY18 MALONEY SHE'S BACK,yU7ru2uY6XQ,mention1,Tea Party,1,1
HOUSE/NY18 MALONEY&DCCC HAYWORTH WORKS FOR TEA PARTY EXTREMISTS,7VpuJMvwm1Y,issue53,Healthcare,1,1
HOUSE/NY18 MALONEY&DCCC HAYWORTH WORKS FOR TEA PARTY EXTREMISTS,7VpuJMvwm1Y,issue53,Healthcare,1,1
HOUSE/NY18 MALONEY&DCCC HAYWORTH WORKS FOR TEA PARTY EXTREMISTS,7VpuJMvwm1Y,issue53,Healthcare,1,1
HOUSE/NY18 MALONEY&DCCC HAYWORTH WORKS FOR TEA PARTY EXTREMISTS,7VpuJMvwm1Y,issue53,Healthcare,1,1
HOUSE/NY18 MALONEY&DCCC HAYWORTH WORKS FOR TEA PARTY EXTREMISTS,7VpuJMvwm1Y,issue53,Healthcare,1,1
HOUSE/NY19 ELDRIDGE EVERYDAY,602Pdnpq7lU,issue16,Business,1,1
HOUSE/NY19 ELDRIDGE EVERYDAY,602Pdnpq7lU,issue16,Business,1,1
HOUSE/NY19 ELDRIDGE EVERYDAY,602Pdnpq7lU,issue16,Business,1,1
HOUSE/NY19 ELDRIDGE EVERYDAY,602Pdnpq7lU,issue16,Business,1,1
HOUSE/NY19 ELDRIDGE EVERYDAY,602Pdnpq7lU,issue16,Business,1,1
HOUSE/NY19 ELDRIDGE EVERYDAY,602Pdnpq7lU,issue50,Education,1,1
HOUSE/NY19 ELDRIDGE EVERYDAY,602Pdnpq7lU,issue50,Education,1,1
HOUSE/NY19 ELDRIDGE EVERYDAY,602Pdnpq7lU,issue50,Education,1,1
HOUSE/NY19 ELDRIDGE EVERYDAY,602Pdnpq7lU,issue50,Education,1,1
HOUSE/NY19 ELDRIDGE EVERYDAY,602Pdnpq7lU,issue50,Education,0,1
HOUSE/NY19 GIBSON CALLED UPSTATE HOME 60,SOaTg2oDYrs,issue50,Education,0,0
HOUSE/NY19 GIBSON CALLED UPSTATE HOME 60,SOaTg2oDYrs,issue50,Education,0,0
HOUSE/NY19 GIBSON CALLED UPSTATE HOME 60,SOaTg2oDYrs,issue50,Education,0,0
HOUSE/NY19 GIBSON CALLED UPSTATE HOME 60,SOaTg2oDYrs,issue50,Education,0,0
HOUSE/NY19 GIBSON CALLED UPSTATE HOME 60,SOaTg2oDYrs,issue50,Education,0,0
HOUSE/NY19 GIBSON KALEIGH AHERN 60,uQOz6etH42Q,issue17,Union,0,0
HOUSE/NY19 GIBSON KALEIGH AHERN 60,uQOz6etH42Q,issue17,Union,1,0
HOUSE/NY19 GIBSON KALEIGH AHERN 60,uQOz6etH42Q,issue17,Union,0,0
HOUSE/NY19 GIBSON KALEIGH AHERN 60,uQOz6etH42Q,issue17,Union,0,0
HOUSE/NY19 GIBSON KALEIGH AHERN 60,uQOz6etH42Q,issue17,Union,0,0
HOUSE/NY19 GIBSON KALEIGH AHERN 60,uQOz6etH42Q,issue60,Military,1,1
HOUSE/NY19 GIBSON KALEIGH AHERN 60,uQOz6etH42Q,issue60,Military,1,1
HOUSE/NY19 GIBSON KALEIGH AHERN 60,uQOz6etH42Q,issue60,Military,0,1
HOUSE/NY19 GIBSON KALEIGH AHERN 60,uQOz6etH42Q,issue60,Military,1,1
HOUSE/NY19 GIBSON KALEIGH AHERN 60,uQOz6etH42Q,issue60,Military,0,1
HOUSE/NY19 GIBSON SCHREIBMAN'S CAMPAIGN MISLEADING,MLwcD641iWU,issue18,Employment/Jobs,1,1
HOUSE/NY19 GIBSON SCHREIBMAN'S CAMPAIGN MISLEADING,MLwcD641iWU,issue18,Employment/Jobs,1,1
HOUSE/NY19 GIBSON SCHREIBMAN'S CAMPAIGN MISLEADING,MLwcD641iWU,issue18,Employment/Jobs,1,1
HOUSE/NY19 GIBSON SCHREIBMAN'S CAMPAIGN MISLEADING,MLwcD641iWU,issue18,Employment/Jobs,1,1
HOUSE/NY19 GIBSON SCHREIBMAN'S CAMPAIGN MISLEADING,MLwcD641iWU,issue18,Employment/Jobs,1,1
HOUSE/NY19 NRCC&GIBSON ANNE MARIE MINK,i21eJakWkb4,issue60,Military,1,1
HOUSE/NY19 NRCC&GIBSON ANNE MARIE MINK,i21eJakWkb4,issue60,Military,1,1
HOUSE/NY19 NRCC&GIBSON ANNE MARIE MINK,i21eJakWkb4,issue60,Military,1,1
HOUSE/NY19 NRCC&GIBSON ANNE MARIE MINK,i21eJakWkb4,issue60,Military,1,1
HOUSE/NY19 NRCC&GIBSON ANNE MARIE MINK,i21eJakWkb4,issue60,Military,1,1
HOUSE/NY21 DOHENY OWENS ISLANDS,Z5vj1bPB9bI,issue33,Tobacco,0,0
HOUSE/NY21 DOHENY OWENS ISLANDS,Z5vj1bPB9bI,issue33,Tobacco,0,0
HOUSE/NY21 DOHENY OWENS ISLANDS,Z5vj1bPB9bI,issue33,Tobacco,0,0
HOUSE/NY21 DOHENY OWENS ISLANDS,Z5vj1bPB9bI,issue33,Tobacco,0,0
HOUSE/NY21 DOHENY OWENS ISLANDS,Z5vj1bPB9bI,issue33,Tobacco,0,0
HOUSE/NY21 DOHENY OWENS PELOSI OBAMA,9iyIuy1hYlQ,issue53,Healthcare,1,1
HOUSE/NY21 DOHENY OWENS PELOSI OBAMA,9iyIuy1hYlQ,issue53,Healthcare,1,1
HOUSE/NY21 DOHENY OWENS PELOSI OBAMA,9iyIuy1hYlQ,issue53,Healthcare,1,1
HOUSE/NY21 DOHENY OWENS PELOSI OBAMA,9iyIuy1hYlQ,issue53,Healthcare,1,1
HOUSE/NY21 DOHENY OWENS PELOSI OBAMA,9iyIuy1hYlQ,issue53,Healthcare,1,1
HOUSE/NY21 OWENS WASTE IN WASHINGTON,Z-3kKqs0x38,issue98,Government Regulation,1,0
HOUSE/NY21 OWENS WASTE IN WASHINGTON,Z-3kKqs0x38,issue98,Government Regulation,0,0
HOUSE/NY21 OWENS WASTE IN WASHINGTON,Z-3kKqs0x38,issue98,Government Regulation,0,0
HOUSE/NY21 OWENS WASTE IN WASHINGTON,Z-3kKqs0x38,issue98,Government Regulation,1,0
HOUSE/NY21 OWENS WASTE IN WASHINGTON,Z-3kKqs0x38,issue98,Government Regulation,0,0
HOUSE/NY24 BUERKLE MAFFEI WON'T SHOW UP,GE4x3tDa1zI,issue53,Healthcare,0,1
HOUSE/NY24 BUERKLE MAFFEI WON'T SHOW UP,GE4x3tDa1zI,issue53,Healthcare,1,1
HOUSE/NY24 BUERKLE MAFFEI WON'T SHOW UP,GE4x3tDa1zI,issue53,Healthcare,1,1
HOUSE/NY24 BUERKLE MAFFEI WON'T SHOW UP,GE4x3tDa1zI,issue53,Healthcare,1,1
HOUSE/NY24 BUERKLE MAFFEI WON'T SHOW UP,GE4x3tDa1zI,issue53,Healthcare,1,1
HOUSE/NY24 BUERKLE&NRCC VOTED TO PRESERVE MEDICARE,3-s41-PzgUo,issue68,September Eleven,0,0
HOUSE/NY24 BUERKLE&NRCC VOTED TO PRESERVE MEDICARE,3-s41-PzgUo,issue68,September Eleven,0,0
HOUSE/NY24 BUERKLE&NRCC VOTED TO PRESERVE MEDICARE,3-s41-PzgUo,issue68,September Eleven,0,0
HOUSE/NY24 BUERKLE&NRCC VOTED TO PRESERVE MEDICARE,3-s41-PzgUo,issue68,September Eleven,0,0
HOUSE/NY24 BUERKLE&NRCC VOTED TO PRESERVE MEDICARE,3-s41-PzgUo,issue68,September Eleven,0,0
HOUSE/NY24 MAFFEI ABOUT THESE STREETS,6m3eFC15LFI,mention15,Main Street,0,0
HOUSE/NY24 MAFFEI ABOUT THESE STREETS,6m3eFC15LFI,mention15,Main Street,0,0
HOUSE/NY24 MAFFEI ABOUT THESE STREETS,6m3eFC15LFI,mention15,Main Street,0,0
HOUSE/NY24 MAFFEI ABOUT THESE STREETS,6m3eFC15LFI,mention15,Main Street,0,0
HOUSE/NY24 MAFFEI ABOUT THESE STREETS,6m3eFC15LFI,mention15,Main Street,0,0
HOUSE/NY24 MAFFEI KATKO LEFT A PISTOL,cmtwz41oLdg,mention15,Main Street,0,0
HOUSE/NY24 MAFFEI KATKO LEFT A PISTOL,cmtwz41oLdg,mention15,Main Street,0,0
HOUSE/NY24 MAFFEI KATKO LEFT A PISTOL,cmtwz41oLdg,mention15,Main Street,0,0
HOUSE/NY24 MAFFEI KATKO LEFT A PISTOL,cmtwz41oLdg,mention15,Main Street,0,0
HOUSE/NY24 MAFFEI KATKO LEFT A PISTOL,cmtwz41oLdg,mention15,Main Street,0,0
HOUSE/NY24 MAFFEI LIVELY DEBATE ABOUT THE ISSUES,DmcNyO9Yo60,issue61,Foreign Policy,0,0
HOUSE/NY24 MAFFEI LIVELY DEBATE ABOUT THE ISSUES,DmcNyO9Yo60,issue61,Foreign Policy,0,0
HOUSE/NY24 MAFFEI LIVELY DEBATE ABOUT THE ISSUES,DmcNyO9Yo60,issue61,Foreign Policy,0,0
HOUSE/NY24 MAFFEI LIVELY DEBATE ABOUT THE ISSUES,DmcNyO9Yo60,issue61,Foreign Policy,0,0
HOUSE/NY24 MAFFEI LIVELY DEBATE ABOUT THE ISSUES,DmcNyO9Yo60,issue61,Foreign Policy,0,0
HOUSE/NY25 BROOKS NOTHING'S MORE IMPORTANT,ToNDDvSt6zU,issue12,Government Spending,0,0
HOUSE/NY25 BROOKS NOTHING'S MORE IMPORTANT,ToNDDvSt6zU,issue12,Government Spending,0,0
HOUSE/NY25 BROOKS NOTHING'S MORE IMPORTANT,ToNDDvSt6zU,issue12,Government Spending,0,0
HOUSE/NY25 BROOKS NOTHING'S MORE IMPORTANT,ToNDDvSt6zU,issue12,Government Spending,0,0
HOUSE/NY25 BROOKS NOTHING'S MORE IMPORTANT,ToNDDvSt6zU,issue12,Government Spending,1,0
HOUSE/NY25 BROOKS SLAUGHTER FOUND GUILTY,z-2m7wXbmo4,congmt,Congress,0,0
HOUSE/NY25 BROOKS SLAUGHTER FOUND GUILTY,z-2m7wXbmo4,congmt,Congress,0,0
HOUSE/NY25 BROOKS SLAUGHTER FOUND GUILTY,z-2m7wXbmo4,congmt,Congress,0,0
HOUSE/NY25 BROOKS SLAUGHTER FOUND GUILTY,z-2m7wXbmo4,congmt,Congress,0,0
HOUSE/NY25 BROOKS SLAUGHTER FOUND GUILTY,z-2m7wXbmo4,congmt,Congress,1,0
HOUSE/NY25 SLAUGHTER STATE AUDITS SHOW,6Aj9elyd1Vg,issue10,Tax,1,1
HOUSE/NY25 SLAUGHTER STATE AUDITS SHOW,6Aj9elyd1Vg,issue10,Tax,1,1
HOUSE/NY25 SLAUGHTER STATE AUDITS SHOW,6Aj9elyd1Vg,issue10,Tax,1,1
HOUSE/NY25 SLAUGHTER STATE AUDITS SHOW,6Aj9elyd1Vg,issue10,Tax,1,1
HOUSE/NY25 SLAUGHTER STATE AUDITS SHOW,6Aj9elyd1Vg,issue10,Tax,0,1
HOUSE/NY25 SLAUGHTER STATE AUDITS SHOW,6Aj9elyd1Vg,issue12,Government Spending,1,0
HOUSE/NY25 SLAUGHTER STATE AUDITS SHOW,6Aj9elyd1Vg,issue12,Government Spending,1,0
HOUSE/NY25 SLAUGHTER STATE AUDITS SHOW,6Aj9elyd1Vg,issue12,Government Spending,1,0
HOUSE/NY25 SLAUGHTER STATE AUDITS SHOW,6Aj9elyd1Vg,issue12,Government Spending,1,0
HOUSE/NY25 SLAUGHTER STATE AUDITS SHOW,6Aj9elyd1Vg,issue12,Government Spending,1,0
HOUSE/NY27 COLLINS JOBS,LerLQAm5Zrg,issue10,Tax,1,1
HOUSE/NY27 COLLINS JOBS,LerLQAm5Zrg,issue10,Tax,1,1
HOUSE/NY27 COLLINS JOBS,LerLQAm5Zrg,issue10,Tax,0,1
HOUSE/NY27 COLLINS JOBS,LerLQAm5Zrg,issue10,Tax,1,1
HOUSE/NY27 COLLINS JOBS,LerLQAm5Zrg,issue10,Tax,1,1
HOUSE/NY27 HOCHUL NATIONAL DEBT,ioPXI2jyYyM,issue11,Deficit/Budget/Debt,1,1
HOUSE/NY27 HOCHUL NATIONAL DEBT,ioPXI2jyYyM,issue11,Deficit/Budget/Debt,1,1
HOUSE/NY27 HOCHUL NATIONAL DEBT,ioPXI2jyYyM,issue11,Deficit/Budget/Debt,1,1
HOUSE/NY27 HOCHUL NATIONAL DEBT,ioPXI2jyYyM,issue11,Deficit/Budget/Debt,1,1
HOUSE/NY27 HOCHUL NATIONAL DEBT,ioPXI2jyYyM,issue11,Deficit/Budget/Debt,1,1
HOUSE/NY27 HOCHUL TOUGH CHOICES,UKNEFF9O-XA,issue60,Military,1,1
HOUSE/NY27 HOCHUL TOUGH CHOICES,UKNEFF9O-XA,issue60,Military,1,1
HOUSE/NY27 HOCHUL TOUGH CHOICES,UKNEFF9O-XA,issue60,Military,1,1
HOUSE/NY27 HOCHUL TOUGH CHOICES,UKNEFF9O-XA,issue60,Military,0,1
HOUSE/NY27 HOCHUL TOUGH CHOICES,UKNEFF9O-XA,issue60,Military,0,1
HOUSE/NY27 HOCHUL&NYSDC CHRIS COLLINS AND JOBS,q_yBtYgWdl8,issue20,Trade/Globalization,1,0
HOUSE/NY27 HOCHUL&NYSDC CHRIS COLLINS AND JOBS,q_yBtYgWdl8,issue20,Trade/Globalization,1,0
HOUSE/NY27 HOCHUL&NYSDC CHRIS COLLINS AND JOBS,q_yBtYgWdl8,issue20,Trade/Globalization,0,0
HOUSE/NY27 HOCHUL&NYSDC CHRIS COLLINS AND JOBS,q_yBtYgWdl8,issue20,Trade/Globalization,1,0
HOUSE/NY27 HOCHUL&NYSDC CHRIS COLLINS AND JOBS,q_yBtYgWdl8,issue20,Trade/Globalization,1,0
HOUSE/OH05 LATTA OUR DAD,zmtydf-k870,congmt,Congress,1,0
HOUSE/OH05 LATTA OUR DAD,zmtydf-k870,congmt,Congress,1,0
HOUSE/OH05 LATTA OUR DAD,zmtydf-k870,congmt,Congress,1,0
HOUSE/OH05 LATTA OUR DAD,zmtydf-k870,congmt,Congress,1,0
HOUSE/OH05 LATTA OUR DAD,zmtydf-k870,congmt,Congress,1,0
HOUSE/OH05 ZIMMANN BETTER CHOICE,bfNraG8Q2HU,issue23,Inequality,1,0
HOUSE/OH05 ZIMMANN BETTER CHOICE,bfNraG8Q2HU,issue23,Inequality,1,0
HOUSE/OH05 ZIMMANN BETTER CHOICE,bfNraG8Q2HU,issue23,Inequality,0,0
HOUSE/OH05 ZIMMANN BETTER CHOICE,bfNraG8Q2HU,issue23,Inequality,1,0
HOUSE/OH05 ZIMMANN BETTER CHOICE,bfNraG8Q2HU,issue23,Inequality,1,0
HOUSE/OH05 ZIMMANN BETTER CHOICE,bfNraG8Q2HU,issue67,Afghanistan,0,0
HOUSE/OH05 ZIMMANN BETTER CHOICE,bfNraG8Q2HU,issue67,Afghanistan,0,0
HOUSE/OH05 ZIMMANN BETTER CHOICE,bfNraG8Q2HU,issue67,Afghanistan,0,0
HOUSE/OH05 ZIMMANN BETTER CHOICE,bfNraG8Q2HU,issue67,Afghanistan,0,0
HOUSE/OH05 ZIMMANN BETTER CHOICE,bfNraG8Q2HU,issue67,Afghanistan,0,0
HOUSE/OH07 HEALY-ABRAMS FIRST TO GRADUATE COLLEGE,wjheyrQ6UWo,issue18,Employment/Jobs,1,1
HOUSE/OH07 HEALY-ABRAMS FIRST TO GRADUATE COLLEGE,wjheyrQ6UWo,issue18,Employment/Jobs,1,1
HOUSE/OH07 HEALY-ABRAMS FIRST TO GRADUATE COLLEGE,wjheyrQ6UWo,issue18,Employment/Jobs,1,1
HOUSE/OH07 HEALY-ABRAMS FIRST TO GRADUATE COLLEGE,wjheyrQ6UWo,issue18,Employment/Jobs,1,1
HOUSE/OH07 HEALY-ABRAMS FIRST TO GRADUATE COLLEGE,wjheyrQ6UWo,issue18,Employment/Jobs,1,1
HOUSE/OH10 NEUHARDT CONGRESSMAN DON'T USUALLY,-t1BGsixtmI,congmt,Congress,1,1
HOUSE/OH10 NEUHARDT CONGRESSMAN DON'T USUALLY,-t1BGsixtmI,congmt,Congress,0,1
HOUSE/OH10 NEUHARDT CONGRESSMAN DON'T USUALLY,-t1BGsixtmI,congmt,Congress,0,1
HOUSE/OH10 NEUHARDT CONGRESSMAN DON'T USUALLY,-t1BGsixtmI,congmt,Congress,0,1
HOUSE/OH10 NEUHARDT CONGRESSMAN DON'T USUALLY,-t1BGsixtmI,congmt,Congress,0,1
HOUSE/OH10 NEUHARDT CONGRESSMAN DON'T USUALLY,-t1BGsixtmI,issue50,Education,0,0
HOUSE/OH10 NEUHARDT CONGRESSMAN DON'T USUALLY,-t1BGsixtmI,issue50,Education,1,0
HOUSE/OH10 NEUHARDT CONGRESSMAN DON'T USUALLY,-t1BGsixtmI,issue50,Education,0,0
HOUSE/OH10 NEUHARDT CONGRESSMAN DON'T USUALLY,-t1BGsixtmI,issue50,Education,0,0
HOUSE/OH10 NEUHARDT CONGRESSMAN DON'T USUALLY,-t1BGsixtmI,issue50,Education,0,0
HOUSE/OH12 TIBERI SON OF ITALIAN IMMIGRANTS,wIb71MMRRyU,issue95,Immigration,1,1
HOUSE/OH12 TIBERI SON OF ITALIAN IMMIGRANTS,wIb71MMRRyU,issue95,Immigration,1,1
HOUSE/OH12 TIBERI SON OF ITALIAN IMMIGRANTS,wIb71MMRRyU,issue95,Immigration,0,1
HOUSE/OH12 TIBERI SON OF ITALIAN IMMIGRANTS,wIb71MMRRyU,issue95,Immigration,1,1
HOUSE/OH12 TIBERI SON OF ITALIAN IMMIGRANTS,wIb71MMRRyU,issue95,Immigration,1,1
HOUSE/OH14 JOYCE WHO IS MICHAEL WAGER,sqlUWvevsuE,mention4,Change,0,1
HOUSE/OH14 JOYCE WHO IS MICHAEL WAGER,sqlUWvevsuE,mention4,Change,0,1
HOUSE/OH14 JOYCE WHO IS MICHAEL WAGER,sqlUWvevsuE,mention4,Change,1,1
HOUSE/OH14 JOYCE WHO IS MICHAEL WAGER,sqlUWvevsuE,mention4,Change,0,1
HOUSE/OH14 JOYCE WHO IS MICHAEL WAGER,sqlUWvevsuE,mention4,Change,0,1
HOUSE/OH15 STIVERS ANGELA KING,ZMWK3ZdkbMY,issue18,Employment/Jobs,1,1
HOUSE/OH15 STIVERS ANGELA KING,ZMWK3ZdkbMY,issue18,Employment/Jobs,1,1
HOUSE/OH15 STIVERS ANGELA KING,ZMWK3ZdkbMY,issue18,Employment/Jobs,1,1
HOUSE/OH15 STIVERS ANGELA KING,ZMWK3ZdkbMY,issue18,Employment/Jobs,1,1
HOUSE/OH15 STIVERS ANGELA KING,ZMWK3ZdkbMY,issue18,Employment/Jobs,1,1
HOUSE/OH15 STIVERS IT'S MORNING,RJLtQrmYaw8,issue12,Government Spending,1,0
HOUSE/OH15 STIVERS IT'S MORNING,RJLtQrmYaw8,issue12,Government Spending,1,0
HOUSE/OH15 STIVERS IT'S MORNING,RJLtQrmYaw8,issue12,Government Spending,1,0
HOUSE/OH15 STIVERS IT'S MORNING,RJLtQrmYaw8,issue12,Government Spending,0,0
HOUSE/OH15 STIVERS IT'S MORNING,RJLtQrmYaw8,issue12,Government Spending,0,0
HOUSE/OH16 RENACCI DEALERSHIP,mDojQ-dfslY,issue80,Environment,0,0
HOUSE/OH16 RENACCI DEALERSHIP,mDojQ-dfslY,issue80,Environment,0,0
HOUSE/OH16 RENACCI DEALERSHIP,mDojQ-dfslY,issue80,Environment,0,0
HOUSE/OH16 RENACCI DEALERSHIP,mDojQ-dfslY,issue80,Environment,0,0
HOUSE/OH16 RENACCI DEALERSHIP,mDojQ-dfslY,issue80,Environment,1,0
HOUSE/OK01 BRIDENSTINE WITH THE RIGHT POLICIES,NPRhmm6On3Y,congmt,Congress,0,1
HOUSE/OK01 BRIDENSTINE WITH THE RIGHT POLICIES,NPRhmm6On3Y,congmt,Congress,0,1
HOUSE/OK01 BRIDENSTINE WITH THE RIGHT POLICIES,NPRhmm6On3Y,congmt,Congress,0,1
HOUSE/OK01 BRIDENSTINE WITH THE RIGHT POLICIES,NPRhmm6On3Y,congmt,Congress,0,1
HOUSE/OK01 BRIDENSTINE WITH THE RIGHT POLICIES,NPRhmm6On3Y,congmt,Congress,0,1
HOUSE/OK05 RUSSELL CHANGE WASHINGTON REV,IchEBBc8snI,issue98,Government Regulation,1,1
HOUSE/OK05 RUSSELL CHANGE WASHINGTON REV,IchEBBc8snI,issue98,Government Regulation,1,1
HOUSE/OK05 RUSSELL CHANGE WASHINGTON REV,IchEBBc8snI,issue98,Government Regulation,0,1
HOUSE/OK05 RUSSELL CHANGE WASHINGTON REV,IchEBBc8snI,issue98,Government Regulation,1,1
HOUSE/OK05 RUSSELL CHANGE WASHINGTON REV,IchEBBc8snI,issue98,Government Regulation,1,1
HOUSE/OK05 RUSSELL FUTURE WORTH PROTECTING,47YBO9ZAqUY,issue12,Government Spending,1,0
HOUSE/OK05 RUSSELL FUTURE WORTH PROTECTING,47YBO9ZAqUY,issue12,Government Spending,1,0
HOUSE/OK05 RUSSELL FUTURE WORTH PROTECTING,47YBO9ZAqUY,issue12,Government Spending,1,0
HOUSE/OK05 RUSSELL FUTURE WORTH PROTECTING,47YBO9ZAqUY,issue12,Government Spending,1,0
HOUSE/OK05 RUSSELL FUTURE WORTH PROTECTING,47YBO9ZAqUY,issue12,Government Spending,1,0
HOUSE/PA03 KELLY BRIANNA COMMERFORD,3EnKl5lX1p4,mention3,Hope,1,1
HOUSE/PA03 KELLY BRIANNA COMMERFORD,3EnKl5lX1p4,mention3,Hope,0,1
HOUSE/PA03 KELLY BRIANNA COMMERFORD,3EnKl5lX1p4,mention3,Hope,1,1
HOUSE/PA03 KELLY BRIANNA COMMERFORD,3EnKl5lX1p4,mention3,Hope,1,1
